Domain parsed
Problem parsed
Grounding..
Grounding Time: 56
430.0: (despachar_hidro h18)
431.0: (despachar_hidro h18)
432.0: (despachar_hidro h18)
433.0: (activar_flag_hidro_agotado h18)
434.0: (despachar_termica h18)
435.0: (despachar_termica h18)
436.0: (despachar_termica h18)
437.0: (despachar_termica h18)
438.0: (despachar_termica h18)
439.0: (despachar_termica h18)
440.0: (despachar_termica h18)
441.0: (despachar_termica h18)
442.0: (despachar_termica h18)
443.0: (despachar_termica h18)
444.0: (despachar_termica h18)
445.0: (despachar_termica h18)
446.0: (despachar_termica h18)
447.0: (despachar_termica h18)
448.0: (despachar_termica h18)
449.0: (despachar_termica h18)
450.0: (despachar_termica h18)
451.0: (avanzar_hora h18 h19)
452.0: (activar_flag_pv_agotado h19)
453.0: (despachar_hidro h19)
454.0: (despachar_hidro h19)
455.0: (despachar_hidro h19)
456.0: (despachar_hidro h19)
457.0: (despachar_hidro h19)
458.0: (despachar_hidro h19)
459.0: (despachar_hidro h19)
460.0: (despachar_hidro h19)
461.0: (despachar_hidro h19)
462.0: (despachar_hidro h19)
463.0: (despachar_hidro h19)
464.0: (activar_flag_hidro_agotado h19)
465.0: (despachar_termica h19)
466.0: (despachar_termica h19)
467.0: (despachar_termica h19)
468.0: (despachar_termica h19)
469.0: (despachar_termica h19)
470.0: (despachar_termica h19)
471.0: (despachar_termica h19)
472.0: (despachar_termica h19)
473.0: (despachar_termica h19)
474.0: (despachar_termica h19)
475.0: (despachar_termica h19)
476.0: (despachar_termica h19)
477.0: (despachar_termica h19)
478.0: (despachar_termica h19)
479.0: (despachar_termica h19)
480.0: (despachar_termica h19)
481.0: (despachar_termica h19)
482.0: (avanzar_hora h19 h20)
483.0: (activar_flag_pv_agotado h20)
484.0: (despachar_hidro h20)
485.0: (despachar_hidro h20)
486.0: (despachar_hidro h20)
487.0: (despachar_hidro h20)
488.0: (despachar_hidro h20)
489.0: (activar_flag_hidro_agotado h20)
490.0: (despachar_termica h20)
491.0: (despachar_termica h20)
492.0: (despachar_termica h20)
493.0: (despachar_termica h20)
494.0: (despachar_termica h20)
495.0: (despachar_termica h20)
496.0: (despachar_termica h20)
497.0: (despachar_termica h20)
498.0: (despachar_termica h20)
499.0: (despachar_termica h20)
500.0: (despachar_termica h20)
501.0: (despachar_termica h20)
502.0: (despachar_termica h20)
503.0: (despachar_termica h20)
504.0: (despachar_termica h20)
505.0: (despachar_termica h20)
506.0: (despachar_termica h20)
507.0: (despachar_termica h20)
508.0: (despachar_termica h20)
509.0: (despachar_termica h20)
510.0: (avanzar_hora h20 h21)
511.0: (activar_flag_pv_agotado h21)
512.0: (activar_flag_hidro_agotado h21)
513.0: (despachar_termica h21)
514.0: (despachar_termica h21)
515.0: (despachar_termica h21)
516.0: (despachar_termica h21)
517.0: (despachar_termica h21)
518.0: (despachar_termica h21)
519.0: (despachar_termica h21)
520.0: (despachar_termica h21)
521.0: (despachar_termica h21)
522.0: (despachar_termica h21)
523.0: (despachar_termica h21)
524.0: (despachar_termica h21)
525.0: (despachar_termica h21)
526.0: (despachar_termica h21)
527.0: (despachar_termica h21)
528.0: (despachar_termica h21)
529.0: (despachar_termica h21)
530.0: (despachar_termica h21)
531.0: (despachar_termica h21)
532.0: (despachar_termica h21)
533.0: (avanzar_hora h21 h22)
534.0: (activar_flag_pv_agotado h22)
535.0: (activar_flag_hidro_agotado h22)
536.0: (despachar_termica h22)
537.0: (despachar_termica h22)
538.0: (despachar_termica h22)
539.0: (despachar_termica h22)
540.0: (despachar_termica h22)
541.0: (despachar_termica h22)
542.0: (despachar_termica h22)
543.0: (despachar_termica h22)
544.0: (despachar_termica h22)
545.0: (despachar_termica h22)
546.0: (despachar_termica h22)
547.0: (despachar_termica h22)
548.0: (despachar_termica h22)
549.0: (despachar_termica h22)
550.0: (despachar_termica h22)
551.0: (despachar_termica h22)
552.0: (despachar_termica h22)
553.0: (despachar_termica h22)
554.0: (despachar_termica h22)
555.0: (despachar_termica h22)
556.0: (avanzar_hora h22 h23)
557.0: (activar_flag_pv_agotado h23)
558.0: (activar_flag_hidro_agotado h23)
559.0: (despachar_termica h23)
560.0: (despachar_termica h23)
561.0: (despachar_termica h23)
562.0: (despachar_termica h23)
563.0: (despachar_termica h23)
564.0: (despachar_termica h23)
565.0: (despachar_termica h23)
566.0: (despachar_termica h23)
567.0: (despachar_termica h23)
568.0: (despachar_termica h23)
569.0: (despachar_termica h23)
570.0: (despachar_termica h23)
571.0: (despachar_termica h23)
572.0: (despachar_termica h23)
573.0: (despachar_termica h23)
574.0: (despachar_termica h23)
575.0: (despachar_termica h23)
576.0: (despachar_termica h23)
577.0: (despachar_termica h23)
578.0: (despachar_termica h23)

Plan-Length:579
Metric (Search):1108800.0
Planning Time (msec): 1052
Heuristic Time (msec): 136
Search Time (msec): 394
Expanded Nodes:583
States Evaluated:582
Fixed constraint violations during search (zero-crossing):0
Number of Dead-Ends detected:0
Number of Duplicates detected:3
