Domain parsed
Problem parsed
Grounding..
Grounding Time: 61
 g(n)= 51690.0 h(n)=1.1995795E11
 g(n)= 51700.0 h(n)=1.1977879E11
 g(n)= 51710.0 h(n)=1.1959963E11
 g(n)= 51720.0 h(n)=1.1942047E11
 g(n)= 51730.0 h(n)=1.1924131E11
 g(n)= 51740.0 h(n)=1.1906215E11
 g(n)= 51750.0 h(n)=1.1888299E11
 g(n)= 51760.0 h(n)=1.1870383E11
 g(n)= 51770.0 h(n)=1.1852467E11
 g(n)= 51780.0 h(n)=1.18345515E11
 g(n)= 51790.0 h(n)=1.1816636E11
 g(n)= 51800.0 h(n)=1.179872E11
 g(n)= 51810.0 h(n)=1.1780804E11
 g(n)= 51820.0 h(n)=1.1762888E11
 g(n)= 51830.0 h(n)=1.1744972E11
 g(n)= 51840.0 h(n)=1.1727056E11
 g(n)= 51850.0 h(n)=1.170914E11
 g(n)= 51860.0 h(n)=1.1691224E11
 g(n)= 51870.0 h(n)=1.1673308E11
 g(n)= 51880.0 h(n)=1.16553925E11
 g(n)= 51890.0 h(n)=1.16374766E11
 g(n)= 51900.0 h(n)=1.1619561E11
 g(n)= 51910.0 h(n)=1.1601645E11
 g(n)= 51920.0 h(n)=1.1583729E11
 g(n)= 51930.0 h(n)=1.1565813E11
 g(n)= 51940.0 h(n)=1.1547897E11
 g(n)= 51950.0 h(n)=1.1529981E11
 g(n)= 51960.0 h(n)=1.1512065E11
 g(n)= 51970.0 h(n)=1.1494149E11
 g(n)= 51980.0 h(n)=1.14762334E11
 g(n)= 51990.0 h(n)=1.14583175E11
 g(n)= 52000.0 h(n)=1.1440402E11
 g(n)= 52010.0 h(n)=1.1422486E11
 g(n)= 52020.0 h(n)=1.140457E11
 g(n)= 52030.0 h(n)=1.1386654E11
 g(n)= 52040.0 h(n)=1.1368738E11
 g(n)= 52050.0 h(n)=1.1350822E11
 g(n)= 52060.0 h(n)=1.1332906E11
 g(n)= 52070.0 h(n)=1.131499E11
 g(n)= 52080.0 h(n)=1.1297074E11
 g(n)= 52090.0 h(n)=1.12791585E11
 g(n)= 52100.0 h(n)=1.12612426E11
 g(n)= 52110.0 h(n)=1.1243327E11
 g(n)= 52120.0 h(n)=1.1225411E11
 g(n)= 52130.0 h(n)=1.1207495E11
 g(n)= 52140.0 h(n)=1.1189579E11
 g(n)= 52150.0 h(n)=1.1171663E11
 g(n)= 52160.0 h(n)=1.1153747E11
 g(n)= 52170.0 h(n)=1.1135831E11
 g(n)= 52180.0 h(n)=1.1117915E11
 g(n)= 52190.0 h(n)=1.10999994E11
 g(n)= 52200.0 h(n)=1.10820835E11
 g(n)= 52210.0 h(n)=1.1064168E11
 g(n)= 52220.0 h(n)=1.1046252E11
 g(n)= 52230.0 h(n)=1.1028336E11
 g(n)= 52240.0 h(n)=1.101042E11
 g(n)= 52250.0 h(n)=1.0992504E11
 g(n)= 52260.0 h(n)=1.0974588E11
 g(n)= 52270.0 h(n)=1.0956672E11
 g(n)= 52280.0 h(n)=1.0938756E11
 g(n)= 52290.0 h(n)=1.092084E11
 g(n)= 52300.0 h(n)=1.09029245E11
 g(n)= 52310.0 h(n)=1.08850086E11
 g(n)= 52320.0 h(n)=1.0867093E11
 g(n)= 52330.0 h(n)=1.0849177E11
 g(n)= 52340.0 h(n)=1.0831261E11
 g(n)= 52350.0 h(n)=1.0813345E11
 g(n)= 52360.0 h(n)=1.0795429E11
 g(n)= 52370.0 h(n)=1.0777513E11
 g(n)= 52380.0 h(n)=1.0759597E11
 g(n)= 52390.0 h(n)=1.0741681E11
 g(n)= 52400.0 h(n)=1.07237655E11
 g(n)= 52410.0 h(n)=1.07058495E11
 g(n)= 52420.0 h(n)=1.0687934E11
 g(n)= 52430.0 h(n)=1.0670018E11
 g(n)= 52440.0 h(n)=1.0652102E11
 g(n)= 52450.0 h(n)=1.0634186E11
 g(n)= 52460.0 h(n)=1.061627E11
 g(n)= 52470.0 h(n)=1.0598354E11
 g(n)= 52480.0 h(n)=1.0580438E11
 g(n)= 52490.0 h(n)=1.0562522E11
 g(n)= 52500.0 h(n)=1.05446064E11
 g(n)= 52510.0 h(n)=1.05266905E11
 g(n)= 52520.0 h(n)=1.0508775E11
 g(n)= 52530.0 h(n)=1.0490859E11
 g(n)= 52540.0 h(n)=1.0472943E11
 g(n)= 52550.0 h(n)=1.0455027E11
 g(n)= 52560.0 h(n)=1.0437111E11
 g(n)= 52570.0 h(n)=1.0419195E11
 g(n)= 52580.0 h(n)=1.0401279E11
 g(n)= 52590.0 h(n)=1.0383363E11
 g(n)= 52600.0 h(n)=1.0365447E11
 g(n)= 52610.0 h(n)=1.03475315E11
 g(n)= 52620.0 h(n)=1.03296156E11
 g(n)= 52630.0 h(n)=1.03117E11
 g(n)= 52640.0 h(n)=1.0293783E11
 g(n)= 52650.0 h(n)=1.0275867E11
 g(n)= 52660.0 h(n)=1.0257951E11
 g(n)= 52670.0 h(n)=1.0240035E11
 g(n)= 52680.0 h(n)=1.0222119E11
 g(n)= 52690.0 h(n)=1.02042034E11
 g(n)= 52700.0 h(n)=1.01862875E11
 g(n)= 52710.0 h(n)=1.0168372E11
 g(n)= 52720.0 h(n)=1.0150456E11
 g(n)= 52730.0 h(n)=1.013254E11
 g(n)= 52740.0 h(n)=1.0114624E11
 g(n)= 52750.0 h(n)=1.0096708E11
 g(n)= 52760.0 h(n)=1.0078792E11
 g(n)= 52770.0 h(n)=1.0060876E11
 g(n)= 52780.0 h(n)=1.004296E11
 g(n)= 52790.0 h(n)=1.0025044E11
 g(n)= 52800.0 h(n)=1.00071285E11
 g(n)= 52810.0 h(n)=9.9892126E10
 g(n)= 52820.0 h(n)=9.971297E10
 g(n)= 52830.0 h(n)=9.953381E10
 g(n)= 52840.0 h(n)=9.935465E10
 g(n)= 52850.0 h(n)=9.917549E10
 g(n)= 52860.0 h(n)=9.899633E10
 g(n)= 52870.0 h(n)=9.881717E10
 g(n)= 52880.0 h(n)=9.863801E10
 g(n)= 52890.0 h(n)=9.845885E10
 g(n)= 52900.0 h(n)=9.8279694E10
 g(n)= 52910.0 h(n)=9.8100535E10
 g(n)= 52920.0 h(n)=9.792138E10
 g(n)= 52930.0 h(n)=9.774222E10
 g(n)= 52940.0 h(n)=9.756306E10
 g(n)= 52950.0 h(n)=9.73839E10
 g(n)= 52960.0 h(n)=9.720474E10
 g(n)= 52970.0 h(n)=9.702558E10
 g(n)= 52980.0 h(n)=9.684642E10
 g(n)= 52990.0 h(n)=9.666726E10
 g(n)= 53000.0 h(n)=9.64881E10
 g(n)= 53010.0 h(n)=9.6308945E10
 g(n)= 53020.0 h(n)=9.6129786E10
 g(n)= 53030.0 h(n)=9.595063E10
 g(n)= 53040.0 h(n)=9.577147E10
 g(n)= 53050.0 h(n)=9.559231E10
 g(n)= 53060.0 h(n)=9.541315E10
 g(n)= 53070.0 h(n)=9.523399E10
 g(n)= 53080.0 h(n)=9.505483E10
 g(n)= 53090.0 h(n)=9.487567E10
 g(n)= 53100.0 h(n)=9.469651E10
 g(n)= 53110.0 h(n)=9.4517354E10
 g(n)= 53120.0 h(n)=9.4338195E10
 g(n)= 53130.0 h(n)=9.415904E10
 g(n)= 53140.0 h(n)=9.397988E10
 g(n)= 53150.0 h(n)=9.380072E10
 g(n)= 53160.0 h(n)=9.362156E10
 g(n)= 53170.0 h(n)=9.34424E10
 g(n)= 53180.0 h(n)=9.326324E10
 g(n)= 53190.0 h(n)=9.308408E10
 g(n)= 53200.0 h(n)=9.290492E10
 g(n)= 53210.0 h(n)=9.2725764E10
 g(n)= 53220.0 h(n)=9.2546605E10
 g(n)= 53230.0 h(n)=9.236745E10
 g(n)= 53240.0 h(n)=9.218829E10
 g(n)= 53250.0 h(n)=9.200913E10
 g(n)= 53260.0 h(n)=9.182997E10
 g(n)= 53270.0 h(n)=9.165081E10
 g(n)= 53280.0 h(n)=9.147165E10
 g(n)= 53290.0 h(n)=9.129249E10
 g(n)= 53300.0 h(n)=9.111333E10
 g(n)= 53310.0 h(n)=9.093417E10
 g(n)= 53320.0 h(n)=9.0755015E10
 g(n)= 53330.0 h(n)=9.0575856E10
 g(n)= 53340.0 h(n)=9.03967E10
 g(n)= 53350.0 h(n)=9.021754E10
 g(n)= 53360.0 h(n)=9.003838E10
 g(n)= 53370.0 h(n)=8.985922E10
 g(n)= 53380.0 h(n)=8.968006E10
 g(n)= 53390.0 h(n)=8.95009E10
 g(n)= 53400.0 h(n)=8.932174E10
 g(n)= 53410.0 h(n)=8.914258E10
 g(n)= 53420.0 h(n)=8.8963424E10
 g(n)= 53430.0 h(n)=8.8784265E10
 g(n)= 53440.0 h(n)=8.860511E10
 g(n)= 53450.0 h(n)=8.842595E10
 g(n)= 53460.0 h(n)=8.824679E10
 g(n)= 53470.0 h(n)=8.806763E10
 g(n)= 53480.0 h(n)=8.788847E10
 g(n)= 53490.0 h(n)=8.770931E10
 g(n)= 53500.0 h(n)=8.753015E10
 g(n)= 53510.0 h(n)=8.735099E10
 g(n)= 53520.0 h(n)=8.717183E10
 g(n)= 53530.0 h(n)=8.6992675E10
 g(n)= 53540.0 h(n)=8.6813516E10
 g(n)= 53550.0 h(n)=8.663436E10
 g(n)= 53560.0 h(n)=8.64552E10
 g(n)= 53570.0 h(n)=8.627604E10
 g(n)= 53580.0 h(n)=8.609688E10
 g(n)= 53590.0 h(n)=8.591772E10
 g(n)= 53600.0 h(n)=8.573856E10
 g(n)= 53610.0 h(n)=8.55594E10
 g(n)= 53620.0 h(n)=8.538024E10
 g(n)= 53630.0 h(n)=8.5201084E10
 g(n)= 53640.0 h(n)=8.5021925E10
 g(n)= 53650.0 h(n)=8.484277E10
 g(n)= 53660.0 h(n)=8.466361E10
 g(n)= 53670.0 h(n)=8.448445E10
 g(n)= 53680.0 h(n)=8.430529E10
 g(n)= 53690.0 h(n)=8.412613E10
 g(n)= 53700.0 h(n)=8.394697E10
 g(n)= 53710.0 h(n)=8.376781E10
 g(n)= 53720.0 h(n)=8.358865E10
 g(n)= 53730.0 h(n)=8.340949E10
 g(n)= 53740.0 h(n)=8.3230335E10
 g(n)= 53750.0 h(n)=8.305118E10
 g(n)= 53760.0 h(n)=8.287202E10
 g(n)= 53770.0 h(n)=8.269286E10
 g(n)= 53780.0 h(n)=8.25137E10
 g(n)= 53790.0 h(n)=8.233454E10
 g(n)= 53800.0 h(n)=8.215538E10
 g(n)= 53810.0 h(n)=8.197622E10
 g(n)= 53820.0 h(n)=8.179706E10
 g(n)= 53830.0 h(n)=8.16179E10
 g(n)= 53840.0 h(n)=8.1438745E10
 g(n)= 53850.0 h(n)=8.1259586E10
 g(n)= 53860.0 h(n)=8.108043E10
 g(n)= 53870.0 h(n)=8.090127E10
 g(n)= 53880.0 h(n)=8.072211E10
 g(n)= 53890.0 h(n)=8.054295E10
 g(n)= 53900.0 h(n)=8.036379E10
 g(n)= 53910.0 h(n)=8.018463E10
 g(n)= 53920.0 h(n)=8.000547E10
 g(n)= 53930.0 h(n)=7.982631E10
 g(n)= 53940.0 h(n)=7.9647154E10
 g(n)= 53950.0 h(n)=7.9467995E10
 g(n)= 53960.0 h(n)=7.928884E10
 g(n)= 53970.0 h(n)=7.910968E10
 g(n)= 53980.0 h(n)=7.893052E10
 g(n)= 53990.0 h(n)=7.875136E10
 g(n)= 54000.0 h(n)=7.85722E10
 g(n)= 54010.0 h(n)=7.839304E10
 g(n)= 54020.0 h(n)=7.821388E10
 g(n)= 54030.0 h(n)=7.803472E10
 g(n)= 54040.0 h(n)=7.785556E10
 g(n)= 54050.0 h(n)=7.7676405E10
 g(n)= 54060.0 h(n)=7.7497246E10
 g(n)= 54070.0 h(n)=7.731809E10
 g(n)= 54080.0 h(n)=7.713893E10
 g(n)= 54090.0 h(n)=7.695977E10
 g(n)= 54100.0 h(n)=7.678061E10
 g(n)= 54110.0 h(n)=7.660145E10
 g(n)= 54120.0 h(n)=7.642229E10
 g(n)= 54130.0 h(n)=7.624313E10
 g(n)= 54140.0 h(n)=7.606397E10
 g(n)= 54150.0 h(n)=7.5884814E10
 g(n)= 54160.0 h(n)=7.5705655E10
 g(n)= 54170.0 h(n)=7.55265E10
 g(n)= 54180.0 h(n)=7.534734E10
 g(n)= 54190.0 h(n)=7.516818E10
 g(n)= 54200.0 h(n)=7.498902E10
 g(n)= 54210.0 h(n)=7.480986E10
 g(n)= 54220.0 h(n)=7.46307E10
 g(n)= 54230.0 h(n)=7.445154E10
 g(n)= 54240.0 h(n)=7.427238E10
 g(n)= 54250.0 h(n)=7.409322E10
 g(n)= 54260.0 h(n)=7.3914065E10
 g(n)= 54270.0 h(n)=7.3734906E10
 g(n)= 54280.0 h(n)=7.355575E10
 g(n)= 54290.0 h(n)=7.337659E10
 g(n)= 54300.0 h(n)=7.319743E10
 g(n)= 54310.0 h(n)=7.301827E10
 g(n)= 54320.0 h(n)=7.283911E10
 g(n)= 54330.0 h(n)=7.265995E10
 g(n)= 54340.0 h(n)=7.248079E10
 g(n)= 54350.0 h(n)=7.230163E10
 g(n)= 54360.0 h(n)=7.2122474E10
 g(n)= 54370.0 h(n)=7.1943315E10
 g(n)= 54380.0 h(n)=7.176416E10
 g(n)= 54390.0 h(n)=7.1585E10
 g(n)= 62800.0 h(n)=7.0330884E10
 g(n)= 62870.0 h(n)=6.907677E10
 g(n)= 62940.0 h(n)=6.7822658E10
 g(n)= 63010.0 h(n)=6.6568544E10
 g(n)= 63080.0 h(n)=6.531443E10
 g(n)= 63150.0 h(n)=6.4060314E10
 g(n)= 63220.0 h(n)=6.28062E10
 g(n)= 63290.0 h(n)=6.1552087E10
 g(n)= 63360.0 h(n)=6.0297974E10
 g(n)= 63430.0 h(n)=5.904386E10
 g(n)= 63500.0 h(n)=5.7789747E10
 g(n)= 63570.0 h(n)=5.6535634E10
 g(n)= 63640.0 h(n)=5.528152E10
 g(n)= 63710.0 h(n)=5.4027407E10
 g(n)= 63780.0 h(n)=5.2773294E10
 g(n)= 63850.0 h(n)=5.151918E10
 g(n)= 63920.0 h(n)=5.0265068E10
 g(n)= 63990.0 h(n)=4.9010954E10
 g(n)= 64060.0 h(n)=4.775684E10
 g(n)= 64130.0 h(n)=4.6502728E10
 g(n)= 64210.0 h(n)=4.644301E10
 g(n)= 64220.0 h(n)=4.638329E10
 g(n)= 64230.0 h(n)=4.632357E10
 g(n)= 64240.0 h(n)=4.626385E10
 g(n)= 64250.0 h(n)=4.620413E10
 g(n)= 64260.0 h(n)=4.614441E10
 g(n)= 64270.0 h(n)=4.608469E10
 g(n)= 64280.0 h(n)=4.602497E10
 g(n)= 64290.0 h(n)=4.596525E10
 g(n)= 64300.0 h(n)=4.590553E10
 g(n)= 64310.0 h(n)=4.584581E10
 g(n)= 64320.0 h(n)=4.578609E10
 g(n)= 64330.0 h(n)=4.572637E10
 g(n)= 64340.0 h(n)=4.5666652E10
 g(n)= 64350.0 h(n)=4.5606932E10
 g(n)= 64360.0 h(n)=4.5547213E10
 g(n)= 64370.0 h(n)=4.5487493E10
 g(n)= 64380.0 h(n)=4.5427773E10
 g(n)= 64390.0 h(n)=4.5368054E10
 g(n)= 64400.0 h(n)=4.5308334E10
 g(n)= 64410.0 h(n)=4.5248614E10
 g(n)= 64420.0 h(n)=4.5188895E10
 g(n)= 64430.0 h(n)=4.5129175E10
 g(n)= 64440.0 h(n)=4.5069455E10
 g(n)= 64450.0 h(n)=4.5009736E10
 g(n)= 64460.0 h(n)=4.4950016E10
 g(n)= 64470.0 h(n)=4.4890296E10
 g(n)= 64480.0 h(n)=4.4830577E10
 g(n)= 64490.0 h(n)=4.4770857E10
 g(n)= 64500.0 h(n)=4.4711137E10
 g(n)= 64510.0 h(n)=4.4651418E10
 g(n)= 64520.0 h(n)=4.4591698E10
 g(n)= 64530.0 h(n)=4.453198E10
 g(n)= 64540.0 h(n)=4.447226E10
 g(n)= 64550.0 h(n)=4.441254E10
 g(n)= 64560.0 h(n)=4.435282E10
 g(n)= 64570.0 h(n)=4.42931E10
 g(n)= 64580.0 h(n)=4.423338E10
 g(n)= 64590.0 h(n)=4.417366E10
 g(n)= 64600.0 h(n)=4.411394E10
 g(n)= 64610.0 h(n)=4.405422E10
 g(n)= 64620.0 h(n)=4.39945E10
 g(n)= 64630.0 h(n)=4.393478E10
 g(n)= 64640.0 h(n)=4.387506E10
 g(n)= 64650.0 h(n)=4.3815342E10
 g(n)= 64660.0 h(n)=4.3755622E10
 g(n)= 64670.0 h(n)=4.3695903E10
 g(n)= 64680.0 h(n)=4.3636183E10
 g(n)= 64690.0 h(n)=4.3576463E10
 g(n)= 64700.0 h(n)=4.3516744E10
 g(n)= 64710.0 h(n)=4.3457024E10
 g(n)= 64720.0 h(n)=4.3397304E10
 g(n)= 64730.0 h(n)=4.3337585E10
 g(n)= 64740.0 h(n)=4.3277865E10
 g(n)= 64750.0 h(n)=4.3218145E10
 g(n)= 64760.0 h(n)=4.3158426E10
 g(n)= 64770.0 h(n)=4.3098706E10
 g(n)= 64780.0 h(n)=4.3038986E10
 g(n)= 64790.0 h(n)=4.2979267E10
 g(n)= 64800.0 h(n)=4.2919547E10
 g(n)= 64810.0 h(n)=4.2859827E10
 g(n)= 64820.0 h(n)=4.2800108E10
 g(n)= 64830.0 h(n)=4.2740388E10
 g(n)= 64840.0 h(n)=4.268067E10
 g(n)= 64850.0 h(n)=4.262095E10
 g(n)= 64860.0 h(n)=4.256123E10
 g(n)= 64870.0 h(n)=4.250151E10
 g(n)= 64880.0 h(n)=4.244179E10
 g(n)= 64890.0 h(n)=4.238207E10
 g(n)= 64900.0 h(n)=4.232235E10
 g(n)= 64910.0 h(n)=4.226263E10
 g(n)= 64920.0 h(n)=4.220291E10
 g(n)= 64930.0 h(n)=4.214319E10
 g(n)= 64940.0 h(n)=4.208347E10
 g(n)= 64950.0 h(n)=4.202375E10
 g(n)= 64960.0 h(n)=4.196403E10
 g(n)= 64970.0 h(n)=4.1904312E10
 g(n)= 64980.0 h(n)=4.1844593E10
 g(n)= 64990.0 h(n)=4.1784873E10
 g(n)= 65000.0 h(n)=4.1725153E10
 g(n)= 65010.0 h(n)=4.1665434E10
 g(n)= 65020.0 h(n)=4.1605714E10
 g(n)= 65030.0 h(n)=4.1545994E10
 g(n)= 65040.0 h(n)=4.1486275E10
 g(n)= 65050.0 h(n)=4.1426555E10
 g(n)= 65060.0 h(n)=4.1366835E10
 g(n)= 65070.0 h(n)=4.1307116E10
 g(n)= 65080.0 h(n)=4.1247396E10
 g(n)= 65090.0 h(n)=4.1187676E10
 g(n)= 65100.0 h(n)=4.1127956E10
 g(n)= 65110.0 h(n)=4.1068237E10
 g(n)= 65120.0 h(n)=4.1008517E10
 g(n)= 65130.0 h(n)=4.0948797E10
 g(n)= 65140.0 h(n)=4.0889078E10
 g(n)= 65150.0 h(n)=4.082936E10
 g(n)= 65160.0 h(n)=4.076964E10
 g(n)= 65170.0 h(n)=4.070992E10
 g(n)= 65180.0 h(n)=4.06502E10
 g(n)= 65190.0 h(n)=4.059048E10
 g(n)= 65200.0 h(n)=4.053076E10
 g(n)= 65210.0 h(n)=4.047104E10
 g(n)= 65220.0 h(n)=4.041132E10
 g(n)= 65230.0 h(n)=4.03516E10
 g(n)= 65240.0 h(n)=4.029188E10
 g(n)= 65250.0 h(n)=4.023216E10
 g(n)= 65260.0 h(n)=4.017244E10
 g(n)= 65270.0 h(n)=4.011272E10
 g(n)= 65280.0 h(n)=4.0053002E10
 g(n)= 65290.0 h(n)=3.9993283E10
 g(n)= 65300.0 h(n)=3.9933563E10
 g(n)= 65310.0 h(n)=3.9873843E10
 g(n)= 65320.0 h(n)=3.9814124E10
 g(n)= 65330.0 h(n)=3.9754404E10
 g(n)= 65340.0 h(n)=3.9694684E10
 g(n)= 65350.0 h(n)=3.9634964E10
 g(n)= 65360.0 h(n)=3.9575245E10
 g(n)= 65370.0 h(n)=3.9515525E10
 g(n)= 65380.0 h(n)=3.9455805E10
 g(n)= 65390.0 h(n)=3.9396086E10
 g(n)= 65400.0 h(n)=3.9336366E10
 g(n)= 65410.0 h(n)=3.9276646E10
 g(n)= 65420.0 h(n)=3.9216927E10
 g(n)= 65430.0 h(n)=3.9157207E10
 g(n)= 65440.0 h(n)=3.9097487E10
 g(n)= 65450.0 h(n)=3.9037768E10
 g(n)= 65460.0 h(n)=3.897805E10
 g(n)= 65470.0 h(n)=3.891833E10
 g(n)= 65480.0 h(n)=3.885861E10
 g(n)= 65490.0 h(n)=3.879889E10
 g(n)= 65500.0 h(n)=3.873917E10
 g(n)= 65510.0 h(n)=3.867945E10
 g(n)= 65520.0 h(n)=3.861973E10
 g(n)= 65530.0 h(n)=3.856001E10
 g(n)= 65540.0 h(n)=3.850029E10
 g(n)= 65550.0 h(n)=3.844057E10
 g(n)= 65560.0 h(n)=3.838085E10
 g(n)= 65570.0 h(n)=3.832113E10
 g(n)= 65580.0 h(n)=3.826141E10
 g(n)= 65590.0 h(n)=3.8201692E10
 g(n)= 65600.0 h(n)=3.8141972E10
 g(n)= 65610.0 h(n)=3.8082253E10
 g(n)= 65620.0 h(n)=3.8022533E10
 g(n)= 65630.0 h(n)=3.7962813E10
 g(n)= 65640.0 h(n)=3.7903094E10
 g(n)= 65650.0 h(n)=3.7843374E10
 g(n)= 65660.0 h(n)=3.7783654E10
 g(n)= 65670.0 h(n)=3.7723935E10
 g(n)= 65680.0 h(n)=3.7664215E10
 g(n)= 65690.0 h(n)=3.7604495E10
 g(n)= 65700.0 h(n)=3.7544776E10
 g(n)= 65710.0 h(n)=3.7485056E10
 g(n)= 65720.0 h(n)=3.7425336E10
 g(n)= 65730.0 h(n)=3.7365617E10
 g(n)= 65740.0 h(n)=3.7305897E10
 g(n)= 65750.0 h(n)=3.7246177E10
 g(n)= 65760.0 h(n)=3.7186458E10
 g(n)= 65770.0 h(n)=3.7126738E10
 g(n)= 65780.0 h(n)=3.706702E10
 g(n)= 65790.0 h(n)=3.70073E10
 g(n)= 65800.0 h(n)=3.694758E10
 g(n)= 65810.0 h(n)=3.688786E10
 g(n)= 65820.0 h(n)=3.682814E10
 g(n)= 65830.0 h(n)=3.676842E10
 g(n)= 65840.0 h(n)=3.67087E10
 g(n)= 65850.0 h(n)=3.664898E10
 g(n)= 65860.0 h(n)=3.658926E10
 g(n)= 65870.0 h(n)=3.652954E10
 g(n)= 65880.0 h(n)=3.646982E10
 g(n)= 65890.0 h(n)=3.64101E10
 g(n)= 65900.0 h(n)=3.6350382E10
 g(n)= 65910.0 h(n)=3.6290662E10
 g(n)= 65920.0 h(n)=3.6230943E10
 g(n)= 65930.0 h(n)=3.6171223E10
 g(n)= 65940.0 h(n)=3.6111503E10
 g(n)= 65950.0 h(n)=3.6051784E10
 g(n)= 65960.0 h(n)=3.5992064E10
 g(n)= 65970.0 h(n)=3.5932344E10
 g(n)= 65980.0 h(n)=3.5872625E10
 g(n)= 65990.0 h(n)=3.5812905E10
 g(n)= 66000.0 h(n)=3.5753185E10
 g(n)= 66010.0 h(n)=3.5693466E10
 g(n)= 66020.0 h(n)=3.5633746E10
 g(n)= 66030.0 h(n)=3.5574026E10
 g(n)= 66040.0 h(n)=3.5514307E10
 g(n)= 66050.0 h(n)=3.5454587E10
 g(n)= 66060.0 h(n)=3.5394867E10
 g(n)= 66070.0 h(n)=3.5335148E10
 g(n)= 66080.0 h(n)=3.5275428E10
 g(n)= 66090.0 h(n)=3.521571E10
 g(n)= 66100.0 h(n)=3.515599E10
 g(n)= 66110.0 h(n)=3.509627E10
 g(n)= 66120.0 h(n)=3.503655E10
 g(n)= 66130.0 h(n)=3.497683E10
 g(n)= 66140.0 h(n)=3.491711E10
 g(n)= 66150.0 h(n)=3.485739E10
 g(n)= 66160.0 h(n)=3.479767E10
 g(n)= 66170.0 h(n)=3.473795E10
 g(n)= 66180.0 h(n)=3.467823E10
 g(n)= 66190.0 h(n)=3.461851E10
 g(n)= 66200.0 h(n)=3.455879E10
 g(n)= 66210.0 h(n)=3.449907E10
 g(n)= 66220.0 h(n)=3.4439352E10
 g(n)= 66230.0 h(n)=3.4379633E10
 g(n)= 66240.0 h(n)=3.4319913E10
 g(n)= 66250.0 h(n)=3.4260193E10
 g(n)= 66260.0 h(n)=3.4200474E10
 g(n)= 66270.0 h(n)=3.4140754E10
 g(n)= 66280.0 h(n)=3.4081034E10
 g(n)= 66290.0 h(n)=3.4021315E10
 g(n)= 66300.0 h(n)=3.3961595E10
 g(n)= 66310.0 h(n)=3.3901875E10
 g(n)= 66320.0 h(n)=3.3842156E10
 g(n)= 66330.0 h(n)=3.3782436E10
 g(n)= 66340.0 h(n)=3.3722716E10
 g(n)= 66350.0 h(n)=3.3662996E10
 g(n)= 66360.0 h(n)=3.3603277E10
 g(n)= 66370.0 h(n)=3.3543557E10
 g(n)= 66380.0 h(n)=3.3483837E10
 g(n)= 66390.0 h(n)=3.3424118E10
 g(n)= 66400.0 h(n)=3.3364398E10
 g(n)= 66410.0 h(n)=3.3304678E10
 g(n)= 66420.0 h(n)=3.3244959E10
 g(n)= 66430.0 h(n)=3.318524E10
 g(n)= 66440.0 h(n)=3.312552E10
 g(n)= 66450.0 h(n)=3.30658E10
 g(n)= 66460.0 h(n)=3.300608E10
 g(n)= 66470.0 h(n)=3.294636E10
 g(n)= 66480.0 h(n)=3.288664E10
 g(n)= 66490.0 h(n)=3.282692E10
 g(n)= 66500.0 h(n)=3.2767201E10
 g(n)= 66510.0 h(n)=3.2707482E10
 g(n)= 66520.0 h(n)=3.2647762E10
 g(n)= 66530.0 h(n)=3.2588046E10
 g(n)= 66540.0 h(n)=3.2528327E10
 g(n)= 66550.0 h(n)=3.2468607E10
 g(n)= 66560.0 h(n)=3.2408887E10
 g(n)= 66570.0 h(n)=3.2349168E10
 g(n)= 66580.0 h(n)=3.2289448E10
 g(n)= 66590.0 h(n)=3.2229728E10
 g(n)= 66600.0 h(n)=3.2170009E10
 g(n)= 66610.0 h(n)=3.2110289E10
 g(n)= 66620.0 h(n)=3.205057E10
 g(n)= 66630.0 h(n)=3.199085E10
 g(n)= 66640.0 h(n)=3.193113E10
 g(n)= 66650.0 h(n)=3.187141E10
 g(n)= 66660.0 h(n)=3.181169E10
 g(n)= 66670.0 h(n)=3.175197E10
 g(n)= 66680.0 h(n)=3.1692251E10
 g(n)= 66690.0 h(n)=3.1632531E10
 g(n)= 66700.0 h(n)=3.1572812E10
 g(n)= 66710.0 h(n)=3.1513092E10
 g(n)= 66720.0 h(n)=3.1453372E10
 g(n)= 66730.0 h(n)=3.1393653E10
 g(n)= 66740.0 h(n)=3.1333933E10
 g(n)= 66750.0 h(n)=3.1274213E10
 g(n)= 66760.0 h(n)=3.1214494E10
 g(n)= 66770.0 h(n)=3.1154774E10
 g(n)= 66780.0 h(n)=3.1095054E10
 g(n)= 66790.0 h(n)=3.1035335E10
 g(n)= 66800.0 h(n)=3.0975615E10
 g(n)= 66810.0 h(n)=3.0915895E10
 g(n)= 66820.0 h(n)=3.0856176E10
 g(n)= 66830.0 h(n)=3.0796456E10
 g(n)= 66840.0 h(n)=3.0736736E10
 g(n)= 66850.0 h(n)=3.0677017E10
 g(n)= 66860.0 h(n)=3.0617297E10
 g(n)= 66870.0 h(n)=3.0557577E10
 g(n)= 66880.0 h(n)=3.0497858E10
 g(n)= 66890.0 h(n)=3.0438138E10
 g(n)= 66900.0 h(n)=3.0378418E10
 g(n)= 66910.0 h(n)=3.0318698E10
 g(n)= 66920.0 h(n)=3.0258979E10
 g(n)= 66930.0 h(n)=3.019926E10
 g(n)= 66940.0 h(n)=3.013954E10
 g(n)= 66950.0 h(n)=3.007982E10
 g(n)= 66960.0 h(n)=3.00201E10
 g(n)= 66970.0 h(n)=2.996038E10
